url,title,titleComplete,description,imageUrl,genres,asin,isbn,isbn13,publisher,series,author,publishDate,characters,ratingHistogram,ratingsCount,reviewsCount,numPages,language,places
https://www.goodreads.com/book/show/13061500-awaken,Awaken,"Awaken (Abandon, #3)","From #1 New York Times bestselling author Meg Cabot, the dark reimagining of the Persephone myth comes to a thrilling conclusion.Death has her in his clutches. She doesn't want him to let her go. Seventeen-year-old Pierce Oliviera knew by accepting the love of John Hayden, she'd be forced to live forever in the one place she's always dreaded most: the Underworld. The sacrifice seemed worth it, though, because it meant she could be with the boy she loves.But now her happiness—and safety—are threatened, all because of the Furies have discovered that John has broken one of their strictest rules: Never revive a human soul.If the balance between life and death isn't fixed, both the Underworld and Pierce's home back on earth will be wiped away. But there's only one way to restore order. Someone has to die.",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1351512151i/13061500.jpg,"Fiction, Paranormal, Retellings, Supernatural, Young Adult, Paranormal Romance, Mythology, Fantasy, Romance, Greek Mythology",0545284120,0545284120,9780545284127.0,Point,Abandon,Meg Cabot,1372748400000.0,"Kayla Rivera, Richard Smith, Pierce Oliviera, Alex Cabrero, Seth Rector, John Hayden, Frank","341, 1017, 3226, 4415, 5079",14078.0,1056.0,343.0,English,"Isla Huesos, Florida"
https://www.goodreads.com/book/show/4946005-relentless,Relentless,Relentless,"When Cubby Greenwich receives a scathing review for his latest bestseller by the feared and therefore revered critic Shearman Waxx, he is determined to take no notice of it. But Fate carries him right into Waxx’s path. What began as an innocent and unexpected encounter is about to trigger an inferno of violence. For Shearman Waxx is not merely a ferocious literary enemy, but a ruthless sociopath, and now he is intent on destroying Cubby and everything he holds dear: his home, his wife, his young son, and every hope he had in the world.The terror has only just begun, and it will be relentless…",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1320399029i/4946005.jpg,"Fiction, Supernatural, Crime, Adult, Horror, Thriller, Mystery Thriller, Fantasy, Mystery, Suspense",0553807145,0553807145,9780553807141.0,Bantam,,Dean R. Koontz,1244530800000.0,"Brunhilde Greenwich, Shearman Waxx, Cullen Greenwich, Milo Greenwich","513, 1280, 4851, 6323, 4865",17832.0,1482.0,356.0,English,"Newport Beach, California"
https://www.goodreads.com/book/show/6424184-thirst-no-2,"Thirst No. 2: Phantom, Evil Thirst, and Creatures of Forever","Thirst No. 2: Phantom, Evil Thirst, and Creatures of Forever (Thirst, #2)","Includes:PhantomEvil ThirstCreatures of Forever
  Tears roll over my face. I touch them with my quivering tongue. They are clear and salty, not dark and bloody. Another sign that I am human.
What Alisa has desired for five thousand years has finally come true: She is once again human. But now she is defenseless, vulnerable, and, for the first time in centuries, emotional. As she attempts to reconcile her actions as a vampire with her new connection to humanity, she begins to understand the weight of life-and-death decisions. Can Alisa resolve her past and build a new identity, or is she doomed to repeat her fatal mistakes?",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1327900390i/6424184.jpg,"Fiction, Paranormal, Vampires, Supernatural, Young Adult, Paranormal Romance, Horror, Urban Fantasy, Fantasy, Romance",1416983090,1416983090,9781416983095.0,Simon Pulse,"Thirst, The Last Vampire",Christopher Pike,1262678400000.0,"Ray Riley, Sita, Seymour Dorsten","1049, 1971, 5473, 7092, 14922",30507.0,673.0,581.0,English,
https://www.goodreads.com/book/show/12862611-as-dead-as-it-gets,As Dead As It Gets,"As Dead As It Gets (Bad Girls Don't Die, #3)","It's been three months since Alexis helplessly witnessed Lydia Small's violent death, and all she wants is for her life to return to normal.But normal people don't see decaying bodies haunting photographs. Normal people don't have to deal with regular intrusions from Lydia's angry ghost, sometimes escalating to terrifying attacks.At first, it seems that Lydia wants revenge on Alexis alone. But a girl from school disappears one night, and Alexis spots one of Lydia's signature yellow roses lying on the girl's dresser the next day. Soon, it becomes clear that several of Alexis's friends are in danger, and that she's the only person who can save them. But as she tries to intervene, Alexis realizes that her enemy is a much more powerful ghost than she's ever faced before . . . and that its fate is tied to hers in ways she couldn't possibly imagine.Not even in her worst nightmares.",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1319828032i/12862611.jpg,"Fiction, Paranormal, Supernatural, Young Adult, Horror, Thriller, Fantasy, Romance, Mystery, Ghosts",1423134729,1423134729,9781423134725.0,Hyperion Book CH,Bad Girls Don't Die,Katie Alender,1337065200000.0,,"79, 231, 1078, 2498, 4626",8512.0,707.0,442.0,English,
https://www.goodreads.com/book/show/22374.Batman,Batman: Arkham Asylum - A Serious House on Serious Earth,Batman: Arkham Asylum - A Serious House on Serious Earth,"In this groundbreaking, painted graphic novel, the inmates of Arkham Asylum have taken over Gotham's detention center for the criminally insane on April Fools' Day, demanding Batman in exchange for their hostages. Accepting their demented challenge, Batman is forced to live and endure the personal hells of the Joker, Scarecrow, Poison Ivy, Two-Face, and many other sworn enemies in order to save the innocents and retake the prison. During his run through this absurd gauntlet, the Dark Knight's own sanity is placed in jeopardy. This special anniversary edition trade paperback also reproduces the original script with annotations by Morrison and editor Karen Berger.",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388209338i/22374.jpg,"Superheroes, Fiction, Dc Comics, Batman, Comics, Horror, Graphic Novels Comics, Fantasy, Comic Book, Graphic Novels",1401204252,1401204252,9781401204259.0,DC Comics,"Le Meilleur de Batman, Batman Post-Crisis, Batman One-Shots, Grant Morrison's Absolute Batman, Batman, Batman: La Colección",Grant Morrison,1105430400000.0,"Bruce Wayne, Jervis Tetch, Maxie Zeus, Jonathan Crane, Clayface (Preston Payne), Roman Sionis, Harvey Dent, Waylon Jones, Joker, James Gordon, Amadeus Arkham","1520, 3818, 12376, 22522, 32176",72412.0,2560.0,216.0,English,Gotham City
https://www.goodreads.com/book/show/63837.The_Last_Report_on_the_Miracles_at_Little_No_Horse,The Last Report on the Miracles at Little No Horse,The Last Report on the Miracles at Little No Horse,"This is the story of Father Damien Modeste, priest to his beloved people, the Ojibwe. Modeste, nearing the end of his life, dreads the discovery of his physical identity -- for he is a woman who has lived as a man.For more than a half century, Father Damien Modeste has served his beloved people, the Ojibwe, on the remote reservation of Little No Horse. To complicate his fears, his quiet life changes when a troubled colleague comes to the reservation to investigate the life of the perplexing, difficult, possibly false saint Sister Leopolda. Father Damien alone knows the strange truth of Sister Leopolda's piety and is faced with the most difficult decision of his life: Should he reveal all he knows and risk everything? Or should he manufacture a protective history though he believes Leopolda's wonder-working is motivated by evil?",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1355127660i/63837.jpg,"Magical Realism, Fiction, Literary Fiction, Historical, Adult, Literature, Native Americans, Novels, Historical Fiction, Book Club",0007136358,0007136358,9780007136353.0,HarperCollins,Love Medicine,Louise Erdrich,1041408000000.0,,"170, 516, 1920, 4372, 5826",12804.0,1516.0,368.0,English,
https://www.goodreads.com/book/show/100957.A_Certain_Age,A Certain Age,A Certain Age,"From the bestselling author of Slaves of New York comes a hilarious, clear-eyed, satiric novel about the sad plight of a misguided woman on the make in Manhattan. Thirty-two-year-old Florence Collins is an ""aging filly-about-town""--still beautiful enough to be (sometimes) invited to the best parties and the right restaurants, but unmarried and rapidly going broke. In her world, marriage to a wealthy man is all that can save her, although Florence's hard-hearted search for security and status takes her on an inevitable downward spiral.New York ""society novels"" at the turn of the nineteenth century gave us a piercing look at the world and rituals of the city's wealthy; Janowitz here casts that tradition in a fresh light, giving us a tirn-of-the-century society novel that demonstrates how little seems to have changed. In a sly and unforgettable portrait of New York's haute monde , Janowitz brilliantly evokes a young woman's struggle for love and survival in the city that is as unforgiving today as it was a hundred years ago.",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1320472906i/100957.jpg,"Fiction, Womens, Literary Fiction, Contemporary, American, Chick Lit, New York, Novels",0385496117,0385496117,9780385496117.0,Anchor,,Tama Janowitz,962780400000.0,,"58, 110, 185, 174, 128",655.0,63.0,336.0,English,"Manhattan, New York City, New York"
https://www.goodreads.com/book/show/403846.Caliban_and_the_Witch,"Caliban and the Witch: Women, the Body and Primitive Accumulation","Caliban and the Witch: Women, the Body and Primitive Accumulation","Caliban and the Witch is a history of the body in the transition to capitalism. Moving from the peasant revolts of the late Middle Ages to the witch-hunts and the rise of mechanical philosophy, Federici investigates the capitalist rationalization of social reproduction. She shows how the battle against the rebel body and the conflict between body and mind are essential conditions for the development of labor power and self-ownership, two central principles of modern social organization.""It is both a passionate work of memory recovered and a hammer of humanity's agenda."" Peter Linebaugh, author of The London Hanged""",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1344937010i/403846.jpg,"Sociology, Womens, Politics, Theory, Economics, Gender, Feminism, Nonfiction, Philosophy, History",1570270597,1570270597,9781570270598.0,Autonomedia,,Silvia Federici,1095231600000.0,,"66, 131, 647, 2736, 6831",10411.0,1075.0,288.0,English,
https://www.goodreads.com/book/show/12652457-the-broken-eye,The Broken Eye,"The Broken Eye (Lightbringer, #3)","As the old gods awaken, the Chromeria is in a race to find its lost Prism, the only man who may be able to stop catastrophe, Gavin Guile. But Gavin's enslaved on a galley, and when he finally escapes, he finds himself in less than friendly hands. Without the ability to draft which has defined him . . .Meanwhile, the Color Prince's army continues its inexorable advance, having swallowed two of the seven satrapies, they now invade the Blood Forest. Andross Guile, thinking his son Gavin lost, tasks his two grandsons with stopping the advance. Kip and his psychopathic half-brother Zymun will compete for the ultimate prize: who will become the next Prism.",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1659765822i/12652457.jpg,"Fiction, High Fantasy, Audiobook, Epic Fantasy, Magic, Adult, Adventure, Fantasy, Epic, Science Fiction Fantasy",B00H25FCNG,,,Orbit,Lightbringer,Brent Weeks,1409036400000.0,,"180, 731, 5187, 22067, 36061",64226.0,2617.0,846.0,English,
https://www.goodreads.com/book/show/43924.Promise_Me,Promise Me,"Promise Me (Myron Bolitar, #8)","The school year is almost over. In these last pressure cooker months of high school, some kids will make the all too common and all too dangerous mistake of drinking and driving. But Myron is determined to help keep his friends’ children safe, and so he makes two neighborhood girls promise him that if they are ever in a bind but are afraid to call their parents, they will call him. Several nights later, the call comes at two a.m. The next day, a girl is missing, and Myron is the last person who saw her. Desperate to fulfill a well-intentioned promise turned horribly wrong, Myron races to find her before she’s gone forever.",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1361152177i/43924.jpg,"Fiction, Detective, Audiobook, Crime, Adult, Thriller, Mystery Thriller, Sports, Mystery, Suspense",0451219244,0451219244,9780451219244.0,Dutton,Myron Bolitar,Harlan Coben,1172736000000.0,"Myron Bolitar, Esperanza Diaz, Loren Muse, Jessica Culver, Hester Crimstein, Windsor ""Win"" Horne Lockwood, III","187, 958, 7698, 16796, 11225",36864.0,1971.0,504.0,English,"New York City, New York, New Jersey"
https://www.goodreads.com/book/show/18829574,تصوف: منقذو الآلهة,تصوف: منقذو الآلهة,"""تصوف"" هو المخطط الأولي لمسيرة الاكتشافات الموعودة، وهو البذرة التي نبتت في مؤلفاته الروائية والشعرية اللاحقة، لذلك يمكن اعتبار هذا الكتاب ""دليلاً"" يقود القارئ عبر عوالم كزانتزاكيس الروائية، وفي الوقت نفسه يمكن النظر إليه كمحطة أساسية لقياس تطوره اللاحق.",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1384813308i/18829574.jpg,"Poetry, Essays, Religion, Psychology, Greece, Literature, Classics, Spirituality, Philosophy, Nonfiction",284305074X,284305074X,9782843050749.0,دار المدى ,,"Nikos Kazantzakis, سيد أحمد علي بلال, نيكوس كازانتزاكيس",883641600000.0,,"116, 301, 917, 1548, 2267",5149.0,690.0,108.0,Arabic,
https://www.goodreads.com/book/show/11514260-hush-hush,"Hush, Hush","Hush, Hush (Hush, Hush: The Graphic Novel, #1)","For Nora Grey, romance was not part of the plan. She''s never been particularly attracted to the boys at her school, no matter how much her best friend, Vee, pushes them at her. Not until Patch came along. With his easy smile and eyes that seem to see inside her, Nora is drawn to him against her better judgment. But after a series of terrifying encounters, Nora''s not sure who to trust. Patch seems to be everywhere she is, and to know more about her than her closest friends. She can''t decide whether she should fall into his arms or run and hide. And when she tries to seek some answers, she finds herself near a truth that is way more unsettling than anything Patch makes her feel. For Nora is right in the middle of an ancient battle between the immortal and those that have fallen - and, when it comes to choosing sides, the wrong choice will cost her life! This title also contains an exclusive, original story written especially for this book by the author. This bonus story tells what happens to the characters between Book 1 and Book 2 of this series and will only be available in this book.",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1312079637i/11514260.jpg,"Paranormal, Supernatural, Young Adult, Paranormal Romance, Angels, Comics, Fantasy, Romance, Manga, Graphic Novels",0983613117,0983613117,9780983613114.0,Sea Lion Books,"Hush, Hush: The Graphic Novel ","Derek Ruiz, David Pinos, Becca Fitzpatrick, Jennyson Rosero, Mel Joy San Juan",1332226800000.0,"Jev ""Patch"" Cipriano, Vee Sky, Nora Grey","371, 420, 1046, 1512, 5029",8378.0,223.0,120.0,English,
https://www.goodreads.com/book/show/3153116,سقف الكفاية,سقف الكفاية,صرتُ أعتقد أن فقداني للكتابة والوطن وأمي لم تكن إلا محاولاتٍ مني لفقد أشياء أخرى غيركِ. أردتُ أن يجتمع الحزن على الحزن فيمتزج بعضها مع بعض حتى تندثر معالم حزنكِ الأول. ربما صدَّقني بعضهم وأنا أقول له هذا فيما بعد، وربما ظنَّني مجنوناً ذهب الحب بعقله، ولكني أؤمن أن الطعنة الواحدة أشد إيلاماً من الطعنتين، والجرح يكون أكثر وجعاً عندما يكون بقيةُ الجسم سليماً، وأنا أردتُ أن أشتِّت أفكاري بين عدَّة أحزانٍ حتى لا ينفرد بي حزنٌ واحد، فيقتلني,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1207126012i/3153116.jpg,"Romantic, Fiction, Audiobook, Contemporary, Unfinished, Literature, Romance, Novels",,,,دار الفارابي,,محمد حسن علوان,1009872000000.0,,"829, 1211, 2178, 2215, 2599",9032.0,1684.0,400.0,Arabic,
https://www.goodreads.com/book/show/295651.Under_the_Jolly_Roger,Under the Jolly Roger: Being an Account of the Further Nautical Adventures of Jacky Faber,"Under the Jolly Roger: Being an Account of the Further Nautical Adventures of Jacky Faber (Bloody Jack, #3)","After leaving the Lawson Peabody School for Young Girls in Boston—under dire circumstances, of course—Jacky Faber boards a whaling ship bound for London, where she hopes to find her beloved Jaimy. But things don’t go as planned, and soon Jacky is off on a wild misadventure at sea.",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1427211277i/295651.jpg,"Fiction, Teen, Audiobook, Young Adult, Historical, Pirates, Adventure, Romance, Fantasy, Historical Fiction",0152058737,0152058737,9780152058739.0,Clarion Books,Bloody Jack,L.A. Meyer,1287385200000.0,"James Emerson ""Jaimy"" Fletcher, Jacky Faber, Robin Raeburn, Mairead Delaney, John Higgins, Arthur McBride, Joseph Jared, Doctor Edwin Earweg, Georgie Piggot, Captain Abraham Scroggs, Padraic Delaney","51, 186, 1397, 3917, 5745",11296.0,668.0,528.0,English,
https://www.goodreads.com/book/show/678891.Bloom,Bloom,Bloom,"There's a difference between falling and letting go.    Lauren has a good life: decent grades, great friends, and a boyfriend every girl lusts after. So why is she so unhappy?  It takes the arrival of Evan Kirkland for Lauren to figure out the answer: She's been holding back. She's been denying herself a bunch of things (like sex) because staying with her loyal and gorgeous boyfriend, Dave, is the ""right"" thing to do. After all, who would give up the perfect boyfriend?  But as Dave starts talking more and more about their life together, planning a future Lauren simply can't see herself in -- and as Lauren's craving for Evan, and moreover, who she is with Evan becomes all the more fierce -- Lauren realizes she needs to make a choice...before one is made for her.",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1298132153i/678891.jpg,"Fiction, Teen, Realistic Fiction, Young Adult Contemporary, Young Adult, Contemporary, High School, Chick Lit, Romance, Young Adult Romance",1416926836,1416926836,9781416926832.0,Simon & Schuster Books for Young Readers,,Elizabeth Scott,1177398000000.0,"Dave, Evan Kirkland, Lauren Smith, Gail Adams","444, 1365, 3963, 3927, 3882",13581.0,565.0,231.0,English,
https://www.goodreads.com/book/show/19821.Riddle_Master,Riddle-Master,"Riddle-Master (Riddle-Master, #1-3)","For over twenty years, World Fantasy Award winner Patricia A. McKillip has captured the hearts and imaginations of thousands of readers. Now at last her renowned Riddle-Master trilogy– The Riddle-Master of Hed, Heir of Sea and Fire, and Harpist in the Wind –long out of print, is collected in one volume.It is considered her most enduring and beloved work. Now it is collected in one volume for the first time–the epic journeys of a young prince in a strange land, where wizards have long since vanished...but where magic is waiting to be reborn.",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1401387247i/19821.jpg,"Fiction, High Fantasy, Young Adult, Epic Fantasy, Magic, Adventure, Classics, Fantasy, Speculative Fiction, Science Fiction Fantasy",0441005969,0441005969,9780441005963.0,Ace,The Riddle of Stars,Patricia A. McKillip,920275200000.0,"Aloil, Yrth, Astrin of Ymris, Eriel, Lyra of Herun, Tel, Ohm, Har the Wolf-King, Morgon, Prince of Hed, Suth, Eliard of Hed, Rood of An, Duac of An, Danan of Isig, Ghisteslwchlohm, Nun, Raederle of An, Iff of the Unpronounceable Name, Talies, Mathom of An, Tristan of Hed, Deth, Heureu of Ymris, The Morgol","164, 458, 1652, 3218, 5473",10965.0,630.0,578.0,English,
https://www.goodreads.com/book/show/13531538-dearie,Dearie: The Remarkable Life of Julia Child,Dearie: The Remarkable Life of Julia Child,"It’s rare for someone to emerge in America who can change our attitudes, our beliefs, and our very culture. It’s even rarer when that someone is a middle-aged, six-foot three-inch woman whose first exposure to an unsuspecting public is cooking an omelet on a hot plate on a local TV station.  And yet, that’s exactly what Julia Child did.  The warble-voiced doyenne of television cookery became an iconic cult figure and joyous rule-breaker as she touched off the food revolution that has gripped America for more than fifty years.Now, in Bob Spitz’s definitive, wonderfully affectionate biography, the Julia we know and love comes vividly — and surprisingly — to life.  In Dearie , Spitz employs the same skill he brought to his best-selling, critically acclaimed book The Beatles , providing a clear-eyed portrait of one of the most fascinating and influential Americans of our time — a woman known to all, yet known by only a few.At its heart, Dearie is a story about a woman’s search for her own unique expression.  Julia Child was a directionless, gawky young woman who ran off halfway around the world to join a spy agency during World War II.  She eventually settled in Paris, where she learned to cook and collaborated on the writing of what would become Mastering the Art of French Cooking, a book that changed the food culture of America.   She was already fifty when The French Chef went on the air —  at a time in our history when women weren’t making those leaps.  Julia became the first educational TV star, virtually launching PBS as we know it today; her marriage to Paul Child formed a decades-long love story that was romantic, touching, and quite extraordinary.A fearless, ambitious, supremely confident woman, Julia took on all the pretensions that embellished tony French cuisine and fricasseed them to a fare-thee-well, paving the way for everything that has happened since in American cooking, from TV dinners and Big Macs to sea urchin foam and the Food Channel.  Julia Child’s story, however, is more than the tale of a talented woman and her sumptuous craft.  It is also a saga of America’s coming of age and growing sophistication, from the Depression Era to the turbulent sixties and the excesses of the eighties to the greening of the American kitchen.  Julia had an effect on and was equally affected by the baby boom, the sexual revolution, and the start of the women’s liberation movement.On the centenary of her birth, Julia finally gets the biography she richly deserves.  An in-depth, intimate narrative, full of fresh information and insights, Dearie is an entertaining, all-out adventure story of one of our most fascinating and beloved figures.From the Hardcover edition.",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1344371053i/13531538.jpg,"History, Memoir, Womens, Audiobook, Biography Memoir, Food, Biography, Foodie, Nonfiction, Cooking",0307990834,0307990834,9780307990839.0,Random House Large Print,,Bob Spitz,1345532400000.0,"Paul Child, Julia Child","367, 577, 1837, 3610, 2972",9363.0,1169.0,1008.0,English,Paris
https://www.goodreads.com/book/show/10718.Something_Happened,Something Happened,Something Happened,"This is Joseph Heller's first novel since Catch-22, which was published in 1961 and has become the most celebrated novel of its decade — speaking for and to an entire American generation. Something Happened is different from Catch-22 in both substance and tone, but it is certain to have a comparable effect.* * *As it opens, he ""gets the willies."" At the end, he has ""taken command.""What happens in Something Happened happens to Bob Slocum — in his forties, contending with his office (where just about everybody is scared of somebody), trying to come to grips with his wife (""You did it,"" she says. ""You made me this way. ...""), with his daughter (she's ""unhappy""), with his son (he's ""having difficulties""), and with his other son, and with his own past and his own present.Like his own children, like all children, Slocum once was new, valuable, eagerly waiting to grow into the good life sure to come. Now he is what he is, and his life is what it is.What happened? (What happens?)Something.",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1596837721i/10718.jpg,"The United States Of America, 20th Century, Fiction, Literary Fiction, Contemporary, Literature, Humor, Classics, American, Novels",0684841215,0684841215,9780684841212.0,Simon & Schuster,,Joseph Heller,879321600000.0,Bob Slocum,"445, 1020, 2330, 2454, 1921",8170.0,663.0,576.0,English,
https://www.goodreads.com/book/show/50892240-they-never-learn,They Never Learn,They Never Learn,"Scarlett Clark is an exceptional English professor. But she’s even better at getting away with murder.Every year, she searches for the worst man at Gorman University and plots his well-deserved demise. Thanks to her meticulous planning, she’s avoided drawing attention to herself—but as she’s preparing for her biggest kill yet, the school starts probing into the growing body count on campus. Determined to keep her enemies close, Scarlett insinuates herself into the investigation and charms the woman in charge, Dr. Mina Pierce. Everything’s going according to her master plan… until she loses control with her latest victim, putting her secret life at risk of exposure.Meanwhile, Gorman student Carly Schiller is just trying to survive her freshman year. Finally free of her emotionally abusive father, all Carly wants is to focus on her studies and fade into the background. Her new roommate has other ideas. Allison Hadley is cool and confident—everything Carly wishes she could be—and the two girls quickly form an intense friendship. So when Allison is sexually assaulted at a party, Carly becomes obsessed with making the attacker pay... and turning her fantasies about revenge into a reality.",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1600611054i/50892240.jpg,"Fiction, LGBT, Lesbian, Audiobook, Contemporary, Adult, Thriller, Mystery Thriller, Mystery, Queer",1982132027,1982132027,9781982132026.0,Gallery/Scout Press,,Layne Fargo,1602572400000.0,,"543, 2400, 12938, 25195, 15787",56863.0,8856.0,378.0,English,
https://www.goodreads.com/book/show/39338454-the-bride-test,The Bride Test,"The Bride Test (The Kiss Quotient, #2)","Khai Diep has no feelings. Well, he feels irritation when people move his things or contentment when ledgers balance down to the penny, but not big, important emotions—like grief. And love. He thinks he’s defective. His family knows better—that his autism means he just processes emotions differently. When he steadfastly avoids relationships, his mother takes matters into her own hands and returns to Vietnam to find him the perfect bride.As a mixed-race girl living in the slums of Ho Chi Minh City, Esme Tran has always felt out of place. When the opportunity arises to come to America and meet a potential husband, she can’t turn it down, thinking this could be the break her family needs. Seducing Khai, however, doesn’t go as planned. Esme’s lessons in love seem to be working…but only on herself. She’s hopelessly smitten with a man who’s convinced he can never return her affection.With Esme’s time in the United States dwindling, Khai is forced to understand he’s been wrong all along. And there’s more than one way to love.",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1548428073i/39338454.jpg,"Fiction, New Adult, Autistic Spectrum Disorder, Audiobook, Contemporary Romance, Contemporary, Adult, Chick Lit, Romance, Adult Fiction",0451490827,0451490827,9780451490827.0,Berkley,The Kiss Quotient,Helen Hoang,1557212400000.0,"Khai Diep, Esme Tran","2621, 10018, 43954, 67702, 42992",167287.0,20275.0,296.0,English,"San Francisco, California"
https://www.goodreads.com/book/show/343614.The_Law_of_Attraction,The Law of Attraction: The Basics of the Teachings of Abraham,The Law of Attraction: The Basics of the Teachings of Abraham,"This book presents the powerful basics of the original Teachings of Abraham . Within these pages, you’ll learn how all things, wanted and unwanted, are brought to you by this most powerful law of the universe, the Law of Attraction. (that which is like unto itself is drawn). You’ve most likely heard the saying Law of Attraction has been alluded to by some of the greatest teachers in history, it has never before been explained in as clear and practical terms as in this latest book by New York Times best-selling authors, Esther and Jerry Hicks . Learn here about the omnipresent Laws that govern this Universe and how to make them work to your advantage. The understanding that you’ll achieve by reading this book will take all the guesswork out of daily living. You’ll finally understand just about everything that’s happening in your own life as well as in the lives of those you’re interacting with. This book will help you to joyously be, do, or have anything that you desire!",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388182626i/343614.jpg,"Psychology, Self Help, Audiobook, Personal Development, Metaphysics, New Age, Spirituality, Inspirational, Philosophy, Nonfiction",1401917593,1401917593,9781401917593.0,Hay House Inc,,"Jerry Hicks, Esther Hicks",1136102400000.0,,"749, 1111, 3627, 6327, 11069",22883.0,671.0,205.0,English,
https://www.goodreads.com/book/show/21856367-the-innovators,"The Innovators: How a Group of Hackers, Geniuses and Geeks Created the Digital Revolution","The Innovators: How a Group of Hackers, Geniuses and Geeks Created the Digital Revolution","Following his blockbuster biography of Steve Jobs, The Innovators is Walter Isaacson’s revealing story of the people who created the computer and the Internet. It is destined to be the standard history of the digital revolution and an indispensable guide to how innovation really happens.What were the talents that allowed certain inventors and entrepreneurs to turn their visionary ideas into disruptive realities? What led to their creative leaps? Why did some succeed and others fail?In his masterly saga, Isaacson begins with Ada Lovelace, Lord Byron’s daughter, who pioneered computer programming in the 1840s. He explores the fascinating personalities that created our current digital revolution, such as Vannevar Bush, Alan Turing, John von Neumann, J.C.R. Licklider, Doug Engelbart, Robert Noyce, Bill Gates, Steve Wozniak, Steve Jobs, Tim Berners-Lee, and Larry Page.This is the story of how their minds worked and what made them so inventive. It’s also a narrative of how their ability to collaborate and master the art of teamwork made them even more creative.For an era that seeks to foster innovation, creativity, and teamwork, The Innovators shows how they happen.",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1410191571i/21856367.jpg,"Technology, Audiobook, Computers, Biography, Business, Entrepreneurship, Nonfiction, Computer Science, Science, History",147670869X,147670869X,9781476708690.0,Simon and Schuster,,Walter Isaacson,1412665200000.0,,"891, 1401, 5744, 13941, 15492",37469.0,2664.0,542.0,English,
https://www.goodreads.com/book/show/89354.Blue_Skies,Blue Skies,"Blue Skies (Kendrick/Coulter/Harrigan, #4)","Carly Adams feels as if she's been given a new lease on life. Born with a rare eye disease, she was blind until a recent operation restored her sight. Now, she's eager to experience everything the world has to offer—including the sweet talk of a handsome cowboy who rouses her with desire. But she isn't prepared for the consequences, especially when a night of searing passion results in a pregnancy that threatens her eyesight—and all her dreams for the future . . . .Hank Coulter has no plans to settle down—until he discovers that Carly Adams is carrying his child. Obsessed with making things right, he bullies the blue-eyed beauty into marrying him. With her radiant smile and remarkable goodness, Carly is exactly the kind of wife he's always imagined by his side. But if Hank wants their practical arrangement to become permanent, he's going to have to convince Carly that one moment of risk can bring about a lifetime of joy . . . .",https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1266705408i/89354.jpg,"Fiction, Contemporary Romance, Contemporary, Historical Romance, Westerns, Adult, Western Romance, Disability, Chick Lit, Romance",0451210751,0451210751,9780451210753.0,Berkley Jove,Kendrick/Coulter/Harrigan,Catherine Anderson,1073376000000.0,"Hank Coulter, Carly Adams","64, 167, 883, 1842, 2199",5155.0,239.0,407.0,English,"Crystal Falls, Oregon"
